id_lotto,id_pa,id_be,object,id_award_procedure,amount,start_date,id_lsf,id_forma_giuridica,cpv,n_winners
252346,1060227273,5944,322120,"PROGETTO BELLUNO - LOTTO I  IL PARCO DI BELLUNO IN DESTRA PIAVE ED I SUOI ACCESSI URBANI  - INCARICO PER LA REDAZIONE DEL PROGETTO DEFINITIVO ED ESECUTIVO, DELLA DIREZIONE E CONTABILITÀ LAVORI E DEL COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE E DI ESECUZIONE",1,68012.06142857143,2017-10-27,2,15,71,7
252347,1060227273,5944,437271,"PROGETTO BELLUNO - LOTTO I  IL PARCO DI BELLUNO IN DESTRA PIAVE ED I SUOI ACCESSI URBANI  - INCARICO PER LA REDAZIONE DEL PROGETTO DEFINITIVO ED ESECUTIVO, DELLA DIREZIONE E CONTABILITÀ LAVORI E DEL COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE E DI ESECUZIONE",1,68012.06142857143,2017-10-27,2,15,71,7
252367,10971034,18910,99145,Servizio di pulizia e igiene ambientale 2016-2019,1,675000.0,2016-06-01,2,145,90,1
252397,706150651,11563,257630,"Appalto dei servizi di progettazione definitiva ed esecutiva, dd.ll. e coordinamento della sicurezza in fase di progettazione ed esecuzione dei lavori di ""Miglioramento sismico ed adattamento della scuola Arcobaleno di S. Anna Morosina"". Affidamento",1,18442.168,2018-09-21,2,15,71,5
252398,706150651,11563,254925,"Appalto dei servizi di progettazione definitiva ed esecutiva, dd.ll. e coordinamento della sicurezza in fase di progettazione ed esecuzione dei lavori di ""Miglioramento sismico ed adattamento della scuola Arcobaleno di S. Anna Morosina"". Affidamento",1,18442.168,2018-09-21,2,15,71,5
252399,706150651,11563,250357,"Appalto dei servizi di progettazione definitiva ed esecutiva, dd.ll. e coordinamento della sicurezza in fase di progettazione ed esecuzione dei lavori di ""Miglioramento sismico ed adattamento della scuola Arcobaleno di S. Anna Morosina"". Affidamento",1,18442.168,2018-09-21,2,15,71,5
252400,11215259,15362,88361,"SERVIZI DI TRASPORTO E RECUPERO DEI
RIFIUTI PROVENIENTI DALL’IMPIANTO DI
PRODUZIONE DI CSS (CER 191210). – LOTTO N. 1",1,1204000.0,2016-11-01,2,176,90,1
252409,11296204,2469,307954,"GARA N. 151/2017 - PROCEDURA APERTA PER LA FORNITURA DI N. 1 SISTEMA SPECT-CT PER L`U.O.C. DI MEDICINA NUCLEARE BT E DEL SERVIZIO TRIENNALE DI MANUTENZIONE FULL-RISK POST GARANZIA, RINNOVABILE PER UN ULTERIORE BIENNIO. AGGIUDICAZIONE DEFINITIVA -  IM",1,1050000.0,2018-09-01,3,140,33,1
252414,11363677,18889,93998,APPALTO DEL SERVIZIO DI LAVAGGIO E LAVANOLO BIANCHERIA PIANA PERIODO 1.02.2017/31.01.2020,1,155600.0,2017-02-01,2,145,98,1
252431,11518145,4554,90810,MANUTENZIONE DELLE ALBERATURE IN FREGIO ALLE STRADE PROVINCIALI DELL'AREA NORD I LOTTO,1,114000.0,2017-03-27,2,14,77,1
252447,11623817,31568,3261,SUBAFFIDAMENTO DI SERVIZI DI TRASPORTO PUBBLICO DI LINEA SERALE DA EFFETTUARSI ATTRAVERSO SERVIZI A CHIAMATA PER LA DURATA DI UN ANNO RINNOVABILE FINO AD UN MASSIMO DI ULTERIORI 6 MESI,1,145560.0,2018-11-01,2,157,60,3
252448,11623817,31568,100658,SUBAFFIDAMENTO DI SERVIZI DI TRASPORTO PUBBLICO DI LINEA SERALE DA EFFETTUARSI ATTRAVERSO SERVIZI A CHIAMATA PER LA DURATA DI UN ANNO RINNOVABILE FINO AD UN MASSIMO DI ULTERIORI 6 MESI,1,145560.0,2018-11-01,2,157,60,3
252459,11712804,16272,120051,"SERVIZI DI RITIRO, TRATTAMENTO, RECUPERO E/O SMALTIMENTO FRAZIONI UMIDO ORGANICO E VERDE - BARICENTRO ROVIGO (RO)",1,507240.0,2016-08-16,2,154,90,1
252491,11916100,363,103799,Fornitura caricatore/escavatore gommato e servizio manutenzione,1,250270.0,2018-07-26,3,176,43,1
252510,12034848,2435,253892,"Guida angiografica idrofilica tipo Standard, lunghezza 180 e 260 cm, calibro 0.018'  varie conformazioni di punta",1,108000.0,2017-05-01,3,139,33,1
252526,12193950,2987,93140,"Gara procedura aperta per la fornitura di  Pace Makers e Defibrillatori   per l’Azienda Ulss n. 9 di Treviso,  per il periodo di 36 mesi. Rinnovabile anche di anno in anno per ulteriori 36 mesi.",1,147000.0,2016-05-09,3,135,33,3
252527,12193950,2987,86790,"Gara procedura aperta per la fornitura di  Pace Makers e Defibrillatori   per l’Azienda Ulss n. 9 di Treviso,  per il periodo di 36 mesi. Rinnovabile anche di anno in anno per ulteriori 36 mesi.",1,147000.0,2016-05-09,3,135,33,3
252528,12193950,2987,1531478,"Gara procedura aperta per la fornitura di  Pace Makers e Defibrillatori   per l’Azienda Ulss n. 9 di Treviso,  per il periodo di 36 mesi. Rinnovabile anche di anno in anno per ulteriori 36 mesi.",1,147000.0,2016-05-09,3,135,33,3
252538,12268061,2435,283930,Sistema monitoraggio continuo  PIC  della pressione liquorale per via lombare e relativa apparecchiatura ID 14P005,1,171000.0,2016-11-01,3,139,33,1
252541,12334144,9698,111909,"GESTIONE DEL SERVIZIO DI TRASPORTO SCOLASTICO PER GLI ALUNNI DELLE SCUOLE DELL'INFANZIA,PRIMARIE E SECONDARIE DI PRIMO GRADO DEL TERRITORIO COMUNALE DAL 02.03.2015 AL 31.12.2019",1,1021091.0,2016-05-24,2,15,60,1
252543,12336003,35496,126908,GARA AFFIDAMENTO SERVIZIO ACCOGLIENZA CITTADINI STRANIERI RICHIEDENTI PROTEZIONE INTERNAZIONALE 20/09/2016-31/12/2016 ,1,1119352.5,2016-09-20,2,11,79,2
252579,12933522,2995,96627,"PROCEDURA APERTA PER LASSEGNAZIONE DELLA FORNITURA DI N. 1 SISTEMA PET/CT, COMPRESI LAVORI ACCESSORI DI POSA IN OPERA ED INSTALLAZIONE E SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE, PER UOC MEDICINA NUCLEARE OSPEDALE DI ROVIGO. DECRETO INDIZIONE N. 156 DEL 31/03/2015. (GG)",1,2734000.0,2016-02-10,3,135,33,1
252585,12988320,2435,93140,"Guida per CTO periferica, punta idrofilica con diverse grammature,  diametro da 0.014",1,45000.0,2017-05-01,3,139,33,1
252614,18418127,13164,87439,Accoglienza in centro diurno socio-educativo per n.7 minori  6/11 anni di ambo i sessi,1,125000.0,2017-07-01,2,15,85,1
252655,13670851,2987,243634,"PROCEDURA APERTA PER LAFFIDAMENTO DEL SERVIZIO DI GESTIONE DEI CENTRI PRELIEVI, ORGANIZZAZIONE E GESTIONE DI ATTIVITÀ DI ASSISTENZA INFERMIERISTICA NEL TERRITORIO E PRESSO I PRESIDI OSPEDALIERI DELLAZIENDA ULSS N. 9 DI TREVISO, PER IL PERIODO DI 36 MESI",1,5345080.01,2016-12-30,2,135,85,1
252665,1266126167,363,160653,Fornitura di sacchi e sacchetti per la raccolta differenziata - Lotto 1,1,128400.0,2018-12-14,3,176,19,1
252669,13828839,2987,89531,"Gara procedura aperta per la fornitura di  Pace Makers e Defibrillatori   per l’Azienda Ulss n. 9 di Treviso,  per il periodo di 36 mesi. Rinnovabile anche di anno in anno per ulteriori 36 mesi.",1,337500.0,2016-05-09,3,135,33,2
252670,13828839,2987,92249,"Gara procedura aperta per la fornitura di  Pace Makers e Defibrillatori   per l’Azienda Ulss n. 9 di Treviso,  per il periodo di 36 mesi. Rinnovabile anche di anno in anno per ulteriori 36 mesi.",1,337500.0,2016-05-09,3,135,33,2
252671,887882121,32347,106662,"AGGIUDICAZIONE DEFINITIVA DA PARTE DELLA CUC DELLA FEDERAZIONE DEI COMUNI DEL CAMPOSAMPIERESE, DELLA PROCEDURA APERTA PER L APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA PRESSO LA SCUOLA SECONDARIA DI PRIMO GRADO ""L.B. ALBERTI""  DETERMINA A CONTRA",1,71098.7175,2018-06-11,1,20,45,4
252672,887882121,32347,110103,"AGGIUDICAZIONE DEFINITIVA DA PARTE DELLA CUC DELLA FEDERAZIONE DEI COMUNI DEL CAMPOSAMPIERESE, DELLA PROCEDURA APERTA PER L APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA PRESSO LA SCUOLA SECONDARIA DI PRIMO GRADO ""L.B. ALBERTI""  DETERMINA A CONTRA",1,71098.7175,2018-06-11,1,20,45,4
252673,887882121,32347,117015,"AGGIUDICAZIONE DEFINITIVA DA PARTE DELLA CUC DELLA FEDERAZIONE DEI COMUNI DEL CAMPOSAMPIERESE, DELLA PROCEDURA APERTA PER L APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA PRESSO LA SCUOLA SECONDARIA DI PRIMO GRADO ""L.B. ALBERTI""  DETERMINA A CONTRA",1,71098.7175,2018-06-11,1,20,45,4
252686,13921155,13118,93398,SOGGIORNI OVER 60 2018/2019 - MILANO MARITTIMA - DAL 13/6 AL 4/7/2018,1,60000.0,2018-06-13,2,15,63,1
252725,14277099,13118,366129,"AFFIDAMENTO DEL SERVIZIO DI SUPPORTO AMMINISTRATIVO, DI SUPPORTO AL SERVIZIO DI ORIENTAMENTO E ACCOMPAGNAMENTO AL LAVORO E ALLEROGAZIONE DEI SERVIZI DI WELFARE LOCALE PER LA CONCILIAZIONE FAMIGLIA LAVORO PER LA REALIZZAZIONE DEL SIA-PON INCLUSIONE - AVVISO PUBBLICO N.3/2016",1,623590.48,2017-10-02,2,15,85,1
252738,3236955,12796,92944,servizio di copertura assicurativa del Comune di Treviso a singoli lotti per rischi diversi. Lotto 2 - Responsabilità civile per i veicoli a motore e natanti,1,500000.0,2016-02-28,2,15,66,1
252752,14529266,16686,115626,Appalto n. 40/2017. Servizio di manutenzione ordinaria e straordinaria gruppi di cogenerazione installati presso impianti di ETRA SpA. Lotto 3 - impianto cogenerazione discarica Campodarsego. RISPOSTA ECONOMICA.,1,385136.46,2018-01-15,2,176,50,1
252760,14576892,2990,243634,CONTRATTO TRASPORTO AMMALATI IN AMBULANZA(CNT 2017/CNT / 00000048),1,2383675.0,2018-09-27,2,135,85,1
252779,14838773,25911,87550,Procedura aperta per l`affidamento del servizio di gestione amministrativa del personale a qualsiasi titolo impiegato presso l`IZSVetipodoc=CNT anno=2017 numdoc=8 protdoc=CNT,1,1398475.0,2017-01-26,2,143,79,1
252804,271383707,32296,106662,"DETERMINAZIONE ASSESTAMENTO Q.E. E IMPEGNO ""INTERVENTO PER LA MESSA IN SICUREZZA STRADALE DELL'INCROCIO MADONETTA"" PER LA SOLUZIONE DI SITUAZIONE DI RICONOSCIUTA CRITICITÀ IN CORRISPONDENZA DI INTERSEZIONI A RASO, MEDIANTE LA REALIZZAZIONE DI NUOVA I",1,280500.0,2018-12-10,1,20,45,1
252814,15215988,29981,102356,"PROCEDURA APERTA APPALTO SERVIZIO DI MANUTENZIONE DEL VERDE LUNGO LE SS.PP. PROV.LI -3 LOTTI - BIENNIO 2018/2019: LOTTO 1  ZONA COLLI CIG 74549535D4 - LOTTO 2 ZONA ALTA PADOVANA CIG 74549779A -, LOTTO 3 ZONA PIOVESE CIG 745499694F. AGGIUDICAZIONE.",1,432600.0,2018-09-04,2,18,77,1
252817,15200458,32479,89821,TRASPORTO SCOLASTICO ANNO SCOLASTICO 2018-2019,1,65670.0,2018-09-11,2,20,60,1
252826,15290144,11674,3136,"Affidamento del “Servizio di manutenzione ordinaria e straordinaria di aree verdi comunali in localita’ Bibione - anno 2018/2019"" sottoforma di sponsorizzazione tecnica",1,141275.0,2018-06-11,2,15,77,1
252861,15803853,30146,135798,"LAVORI RISTRUTTURAZIONE, CONSOLIDAMENTO ED AGGIORNAMENTO TECNOLOGICO DEL RELATIVO SISTEMA DI POMPAGGIO DELLA BOTTE DI VIGHIZZOLO IN VIGHIZZOLO D'ESTE.",1,778958.04,2017-01-23,1,19,45,2
252936,16445113,2404,89370,FORNITURA DI RICAMBI ORIGINALI PER AUTOMEZZI TRASPORTO PESANTE MARCA MERCEDES - LOTTO 3,1,60000.0,2018-04-02,3,176,34,1
252943,16545917,12918,2194,CONTRIBUTO ANAC BANDO AFFIDAMENTO DEI LAVORI DI ADEGUAMENTO STRUTTURALE DEI LOCALI CON RISCHIO DI CADUTA DI MATERIALE DALL'ALTO E MIGLIORAMENTO STRUTTURALE DLL'EDIFICIO ADIBITO A PALESTRA DELL'EDIFICIO SCOLASTICO ADIBITO A SCUOLA PRIMARIA E SEC,1,56208.41,2017-09-25,1,15,45,2
252944,16545917,12918,95822,CONTRIBUTO ANAC BANDO AFFIDAMENTO DEI LAVORI DI ADEGUAMENTO STRUTTURALE DEI LOCALI CON RISCHIO DI CADUTA DI MATERIALE DALL'ALTO E MIGLIORAMENTO STRUTTURALE DLL'EDIFICIO ADIBITO A PALESTRA DELL'EDIFICIO SCOLASTICO ADIBITO A SCUOLA PRIMARIA E SEC,1,56208.41,2017-09-25,1,15,45,2
252963,16663729,13081,116326,"PROROGA TECNICA ART. 86-BIS D.L. 17/03/2020 N. 18, PERIODO 01/07/2020 AL 31/12/2020 CONTRATTO D'APPALTO DEL 21/02/2018, REP. MUNIC, N. 131189, GARA N. 29/2017 - CUP F79D17000170005 - CIG 7054781D70 - SERVIZIO DI ACCOGLIENZA E DI INTEGRAZIONE NELLA PR",1,805965.2,2017-07-01,2,15,85,1
253033,17363009,2998,310387,AFFIDAMENTO DI UN SERVIZIO DI PRESTAZIONI DOMICILIARI SOCIO-RIABILITATIVE SECONDO UN PROGETTO DI INTERVENTO INDIVIDUALIZZATO A FAVORE DI PERSONE AFFETTE DA MALATTIA MENTALE,1,160000.0,2018-11-01,2,135,85,1
253127,14956627,9283,90271,PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI TRASPORTO SCOLASTICO A.S. 2018/2019. DETERMINAZIONE A CONTRATTARE,1,297600.0,2018-09-12,2,15,60,1
253133,887618828,35430,251767,"GARA 11-PA-15 - POGGIO RENATICO - APPALTO SOLA ESECUZIONE RIPRISTINO COPRIFERRO, PANNELLI IN CAV E SERRAMENTI FABBRICATO N. 56 DI P.G., AUTOLAVAGGIO N. 58 DI P.G. E MAGAZZINI N. 54 E 55 DI P.G.",1,204466.64,2017-01-20,1,130,45,1
253137,17843255,1949,253379,PROCEDURA APERTA PER L'APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA DA EFFETTUARSI SU 46 ALLOGGI SFITTI ( AREA A3 - BASSO POLESINE ),1,216282.95,2018-05-07,1,67,45,1
253139,16628009,1949,108410,PROCEDURA APERTA PER L'APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA DA EFFETTUARSI SU 46 ALLOGGI SFITTI  ( AREA A1 -  MEDIO-ALTO POLESINE ),1,203353.55,2018-03-12,1,67,45,1
253141,15534011,1949,109671,PROCEDURA APERTA PER L'APPALTO DEI LAVORI DI MANUTENZIONE STRAORDINARIA DA EFFETTUARSI SU 46 ALLOGGI SFITTI ( AREA A2 - MEDIO POLESINE ),1,202017.48,2018-06-08,1,67,45,1
253144,13530484,10237,89983,ASSE DI DISTRIBUZIONE URBANA EST-OVEST (ADU) DEL PRUSST. INTERVENTO 8.10 - RETE VIARIA DEL QUADRANTE EST- 2^ STRALCIO - VARIANTE DI VIA FRIBURGO. II LOTTO -  COLLEGAMENTO CAVALCAVIA SAN MARCO,1,1218437.66,2018-07-19,1,15,45,2
253187,10545073,5456,91359,REALIZZAZIONE CAMPO DA CALCIO IN ERBA ARTIFICIALE DI ULTIMA GENERAZIONE PRESSO L&#39;IMPIANTO SPORTIVO ZONA FERRI,1,195000.0,2016-11-02,1,15,45,2
253200,7809455,13118,251767,"EDILIZIA RESIDENZIALE PUBBLICA - PIANO NAZIONALE PER LE CITTA'- DECRETO MIT 03/08/2012 - INTERVENTO DI RIQUALIFICAZIONE ENERGETICA CON SISTEMAZIONE DELLA COPERTURA E DELLE FACCIATE, SOSTITUZIONE DEI SERRAMENTI ESTERNI E RIFACIMENTO DELLA RETE DI DISTRIBUZIONE INTERNA DEL TELERISCALDAMENTO NEI FABBRICATI SITI IN VERONA NELLE VIE FALIERO 3/A - 3/B, DANDOLO 2/A - 2/B, MADDALENA 2/A - 2/B.",1,716562.64,2018-08-23,1,15,45,3
253201,7809455,13118,309883,"EDILIZIA RESIDENZIALE PUBBLICA - PIANO NAZIONALE PER LE CITTA'- DECRETO MIT 03/08/2012 - INTERVENTO DI RIQUALIFICAZIONE ENERGETICA CON SISTEMAZIONE DELLA COPERTURA E DELLE FACCIATE, SOSTITUZIONE DEI SERRAMENTI ESTERNI E RIFACIMENTO DELLA RETE DI DISTRIBUZIONE INTERNA DEL TELERISCALDAMENTO NEI FABBRICATI SITI IN VERONA NELLE VIE FALIERO 3/A - 3/B, DANDOLO 2/A - 2/B, MADDALENA 2/A - 2/B.",1,716562.64,2018-08-23,1,15,45,3
253202,7809455,13118,385608,"EDILIZIA RESIDENZIALE PUBBLICA - PIANO NAZIONALE PER LE CITTA'- DECRETO MIT 03/08/2012 - INTERVENTO DI RIQUALIFICAZIONE ENERGETICA CON SISTEMAZIONE DELLA COPERTURA E DELLE FACCIATE, SOSTITUZIONE DEI SERRAMENTI ESTERNI E RIFACIMENTO DELLA RETE DI DISTRIBUZIONE INTERNA DEL TELERISCALDAMENTO NEI FABBRICATI SITI IN VERONA NELLE VIE FALIERO 3/A - 3/B, DANDOLO 2/A - 2/B, MADDALENA 2/A - 2/B.",1,716562.64,2018-08-23,1,15,45,3
253245,752742,10237,314269,"OPERE PER L'ADEGUAMENTO ALLE NORME DI PREVENZIONE INCENDI DELLE SCUOLE MIRÒ-MUNARI, MONTEGRAPPA, RANDI E PASCOLI - LOTTO 4.",1,106871.78,2018-10-30,1,15,45,2
253246,752742,10237,325082,"OPERE PER L'ADEGUAMENTO ALLE NORME DI PREVENZIONE INCENDI DELLE SCUOLE MIRÒ-MUNARI, MONTEGRAPPA, RANDI E PASCOLI - LOTTO 4.",1,106871.78,2018-10-30,1,15,45,2
253277,17034143,34925,89066,VERONA - FABBRICATO S. LUCIA - RIMANEGGIAMENTO MANTO COPERTURA FORNITURA E POSA GUAINA BITUMINOSA E RIFACIMENTO SISTEMA SMALTIMENTO ACQUE METEORICHE,1,119075.81,2018-01-15,1,130,45,1
253278,16311421,10237,110112,"OPERE DI COMPLETAMENTO PER L'ADEGUAMENTO ALLE NORME DI PREVENZIONE INCENDI PRESSO LE SCUOLE COLIBRÌ - PETER PAN, SACRO CUORE, SALVO D'ACQUISTO - QUADRIFOGLIO, FORCELLINI, PRATI, DELEDDA, COPERNICO, LEVI CIVITA. LOTTO 2A",1,265100.0,2018-10-08,1,15,45,1
253299,17828199,13118,245333,EDILIZIA SCOLASTICA - SCUOLA DELL'INFANZIA 'PRIMO MAGGIO' - MANUTENZIONE STRAORDINARIA PER L'ACQUISIZIONE DEL CERTIFICATO DI PREVENZIONE INCENDI AI SENSI DELLA NORMATIVA VIGENTI IN MATERIA,1,144000.0,2016-02-22,1,15,45,1
253329,6810611,6546,2190,"DETERMINA A CONTRARRE PER LAVORI DI ""RIFACIMENTO COPERTURA CENTRO SPORTIVO DON BOSCO""- APPROVAZIONE DEL PROGETTO ESECUTIVO  CUP D46J16000780004 - CIG 6930358856.",1,32029.02,2017-08-24,1,15,45,2
253356,1703302,2950,312297,"2016/008_Lavori di costruzione per il completamento di un edificio con n. 19 alloggi in Comune di Venezia, isola della Giudecca - Campo di Marte. D.G.R. n. 4083/2002 e n. 4423/2003 e fondi ex art. 3 lett. q) legge n. 457/1978. PEI 538.0",1,504777.46,2017-09-04,1,67,45,4
253357,1703302,2950,312366,"2016/008_Lavori di costruzione per il completamento di un edificio con n. 19 alloggi in Comune di Venezia, isola della Giudecca - Campo di Marte. D.G.R. n. 4083/2002 e n. 4423/2003 e fondi ex art. 3 lett. q) legge n. 457/1978. PEI 538.0",1,504777.46,2017-09-04,1,67,45,4
253358,1703302,2950,367099,"2016/008_Lavori di costruzione per il completamento di un edificio con n. 19 alloggi in Comune di Venezia, isola della Giudecca - Campo di Marte. D.G.R. n. 4083/2002 e n. 4423/2003 e fondi ex art. 3 lett. q) legge n. 457/1978. PEI 538.0",1,504777.46,2017-09-04,1,67,45,4
253442,17922026,13118,97757,"SERVIZI DEDICATI DI ORIENTAMENTO AL LAVORO. AFFIDAMENTO DEL SERVIZIO DI GESTIONE DI ATTIVITÀ DI ANALISI DELLA CONDIZIONE SOCIO PROFESSIONALE, FORMAZIONE E ORIENTAMENTO RIVOLTI AGLI UTENTI DEL SERVIZIO PROMOZIONE LAVORO. PERIODO 02/01/2018 - 31/12/2019",1,202000.0,2018-01-02,2,15,85,1
253789,1060228216,5944,92944,Affidamento del servizio di copertura assicurativa per il periodo 30/6/2016 - 30/6/2018: lotto n. 1: ALL RISK PROPERTY,1,149825.08,2016-07-01,2,15,66,1
253836,696836,2435,267322,KIT CONTROLLO DI QUALITA LOTTO 9 - LOTTO 10 - ID 15F195,1,184.0,2016-11-25,3,139,33,1
253867,527289,10950,101924,BANDO DI GARA PER LAFFIDAMENTO DELLA GESTIONE DEL SERVIZIOPUBBLICA ILLUMINAZIONE E DELLA REALIZZAZIONE DI INTERVENTI DI ADEGUAMENTO NORMATIVO ED EFFICIENTAMENTO ENERGETICO DEGLI IMPIANTI COMUNALI MEDIANTE IL RICORSO AL FINANZIAMENTO TRAMITE TERZI,1,1871502.83,2016-01-01,2,15,50,1
254030,18409812,1700089,119325,AFFIDAMENTO DEI SERVIZI CIMITERIALI PRESSO I CIMITERI DEL COMUNE DI LEGNAGO,1,110000.0,2017-02-01,2,13,98,2
254031,18409812,1700089,309818,AFFIDAMENTO DEI SERVIZI CIMITERIALI PRESSO I CIMITERI DEL COMUNE DI LEGNAGO,1,110000.0,2017-02-01,2,13,98,2
254056,16827736,2435,284303,KIT PER MARCATURA EMAZIE CON TC99M - LOTTO 6 - ID 15F195,1,750.0,2016-11-25,3,139,33,1
254277,17683214,13422,92015,"FORNITURA DI SEGNALETICA VERTICALE, ACCESSORI STRADALI E L’ESECUZIONE  DELLA SEGNALETICA STRADALE ORIZZONTALE",1,39000.0,2018-06-18,1,15,34,1
254300,5084069,582,255793,ACCORDO QUADRO PER IL SERVIZIO DI SOSTITUZIONE E RIPARAZIONE PNEUMATICI - LOTTO 2 >35 Q.LI,1,72720.0,2017-08-31,2,176,34,1
254717,887748372,2188,18263,LAVORI DI 'BONIFICA E RIQUALIFICAZIONE AMBIENTALE DELLE AREE INERENTI ALLA REALIZZAZIONE DELLE BANCHINE A-B DEL TERMINAL FLUVIOMARITTIMO IN VAL DA RIO DI CHIOGGIA',1,7499964.39,2018-07-16,1,4,45,4
254718,887748372,2188,96381,LAVORI DI 'BONIFICA E RIQUALIFICAZIONE AMBIENTALE DELLE AREE INERENTI ALLA REALIZZAZIONE DELLE BANCHINE A-B DEL TERMINAL FLUVIOMARITTIMO IN VAL DA RIO DI CHIOGGIA',1,7499964.39,2018-07-16,1,4,45,4
254719,887748372,2188,101901,LAVORI DI 'BONIFICA E RIQUALIFICAZIONE AMBIENTALE DELLE AREE INERENTI ALLA REALIZZAZIONE DELLE BANCHINE A-B DEL TERMINAL FLUVIOMARITTIMO IN VAL DA RIO DI CHIOGGIA',1,7499964.39,2018-07-16,1,4,45,4
254720,887748372,2188,122244,LAVORI DI 'BONIFICA E RIQUALIFICAZIONE AMBIENTALE DELLE AREE INERENTI ALLA REALIZZAZIONE DELLE BANCHINE A-B DEL TERMINAL FLUVIOMARITTIMO IN VAL DA RIO DI CHIOGGIA',1,7499964.39,2018-07-16,1,4,45,4
254856,13020614,13403,85241,AFFIDAMENTO DEL SERVIZIO DI ASSISTENZA SOCIALE PROFESSIONALE NEL COMUNE DI ZANÈ  PERIODO 01/01/2016 - 31/12/2018,1,117300.0,2016-01-01,2,15,85,1
254914,6619808,7760,305601,Intervento di miglioramento sismico della Palestra Polivalente - Individuazione elementi di contratto.,1,166232.09,2016-08-30,1,15,45,1
254917,1405131,13118,91388,SOGGIORNI CLIMATICI OVER 60 2016 - CATTOLICA,1,16000.0,2016-06-22,2,15,63,1
255016,5824529,13081,227901,C.I. 14297 MANUTENZIONE ORDINARIA FINALIZZATA AL RINNOVO S.C.I.A. ED ADEGUAMENTO FUNZIONALE SCUOLE TERRAFERMA,1,145268.41,2017-10-12,1,15,45,1
255074,5593625,13118,100443,LAVORI DI MANUTENZIONE ORDINARIA DELLA SEGNALETICA STRADALE ORIZZONTALE E VERTICALE - BILANCIO 2016-2017,1,336623.33,2017-01-16,1,15,45,1
255076,1291086,13202,421383,PROCEDURA APERTA AFFIDAMENTO LAVORI DI ADEGUAMENTO IMPIANTI ELETTRICI SCUOLA ELEMENTARE DON BOSCO AI FINI OTTENIMENTO DEL CPI - LP 222 (CIG 7313162432 - CUP B34H17000220004). AGGIUDICAZIONE. PRESO ATTO AGGIUDICAZIONE DIVENUTA EFFICACE.,1,149610.71,2018-06-28,1,15,45,1
255088,9514010,1409047,111073,"Determina di aggiudicazione dell'appalto per lavori di COMPLETAMENTO DEL RESTAURO ARCHITETTONICO DELL'EDIFICIO DENOMINATO ""CA PONTE"" PER REALIZZARE LA NUOVA BIBLIOTECA. LOCALITÀ SALETTO mediante procedura aperta ai sensi dell'art. 60 del D.Lgs. n. 50",1,149325.18,2018-06-11,1,15,45,1
255155,4522210,5456,86835,SERVIZI DI TESORERIA DEL COMUNE DI ALBIGNASEGO E DELLUNIONE DEI COMUNI PRATIARCATI 01/01/2016 - 31/12/2020,1,15000.0,2016-01-01,2,15,66,1
255585,1017935,29997,85853,LAVORI DI REALIZZAZIONE DELLA SEGNALETICA SULLE STRADE PROVINCIALI - ESERCIZIO 2016,1,161000.0,2017-03-27,1,18,45,1
255629,4307934,25560,85115,USCITA DIDATTICA A PADOVA CLASSI 1B - 1 D,1,500.0,2017-04-10,2,90,63,1
255778,153031,2948,123118,NUOVA COSTRUZIONE DI UN FABBRICATO PER COMPLESSIVI 12 ALLOGGI ERP NEL P.I.R.U.E.A. EX MUNICIPIO DI BATTAGLIA TERME PD  EDIFICIO B  SECONDO STRALCIO,1,1113222.84,2018-07-31,1,67,45,1
256132,5224153,33005,87019,"Happy Friday Maggio, acquisto di mezza pagina cartacea su Gazzettino di venezia e Corriere del Veneto ed una settimana di banner sui
relativi siti.",1,1859.0,2018-06-13,2,176,64,1
256272,887692333,2223,312316,LAVORI RELATIVI AL RIFACIMENTO DEL MANTO D'USURA DRENANTE E DEGLI STRATI SOTTOSTANTI SULLE PAVIMENTAZIONI DELL'AUTOSTRADA A4 BRESCIA PADOVA - SOTTOLOTTO A - LOTTO 1/2016.,1,5619403.09,2016-09-17,1,176,45,1
256938,5822939,13118,312323,DIREZIONE TECNICO CIRCOSCRIZIONI - MANUTENZIONE STRAORDINARIA DI STRADE COMUNALI E REALIZZAZIONE INTERVENTI PER L'ELIMINAZIONE DELLE BARRIERE ARCHITETTONICHE NELLE STRADE E NEI MARCIAPIEDI NELL'AMBITO TERRITORIALE DELLE CIRCOSCRIZIONI COMUNALI - BILANCIO ANNO 2015,1,61928.74,2017-03-20,1,15,45,1
257329,18402861,1347685,84864,COMUNE DI CARBONERA,1,961200.0,2016-09-01,2,13,55,1
257417,17166720,2404,262276,FORNITURA N. 2 AUTOSPURGHI  - LOTTO 3,1,700000.0,2018-07-17,3,176,34,1
257893,13425673,31568,3261,Subaffidamento servizi TPL settore extraurbano di Vicenza esercizio invernale 2018/2019 Lotto 1 Vicenza,1,327152.5,2018-09-10,2,157,60,2
